date,symbol,factor,prev_close_reported,close_previous_day
2026-03-31,ACE,1.042393,780.7,748.95
2026-04-14,ACE,1.024043,909.35,888.0
2026-01-15,ACEINTEG,0.962549,19.79,20.56
2026-01-26,ACEINTEG,1.03057,19.89,19.3
2026-03-03,ACEINTEG,1.039542,18.14,17.45
2026-03-26,ACEINTEG,0.965598,16.56,17.15
2026-03-31,ACEINTEG,1.032131,15.74,15.25
2026-04-14,ACEINTEG,0.947283,17.61,18.59
2026-06-26,ACEINTEG,0.976031,20.36,20.86
2026-03-31,ACETEC,1.088224,138.15,126.95
2026-04-03,ACETEC,0.928122,125.25,134.95
2026-02-02,ACI,1.038689,587.95,566.05
2026-03-03,ACI,1.045455,576.15,551.1
2026-03-31,ACI,1.035663,608.4,587.45
2026-05-01,ACI,1.024452,622.15,607.3
2025-10-22,ACL,0.956355,74.72,78.13
2025-12-25,ACL,0.978199,68.2,69.72
2026-01-15,ACL,1.030193,68.24,66.24
2026-01-26,ACL,1.040041,61.56,59.19
2026-03-03,ACL,1.04674,55.54,53.06
2026-03-31,ACL,1.035548,42.24,40.79
2026-04-03,ACL,0.952402,42.82,44.96
2025-10-22,ACMESOLAR,0.946272,274.75,290.35
2026-01-26,ACMESOLAR,1.039154,206.75,198.96
2026-03-31,ACMESOLAR,1.029815,269.41,261.61
2026-04-03,ACMESOLAR,0.971418,266.8,274.65
2026-04-14,ACMESOLAR,0.945784,268.65,284.05
2026-06-26,ACSTECH,0.952487,42.7,44.83
2026-03-26,ACTIVEINFR,0.970686,175.5,180.8
2026-03-31,ACTIVEINFR,1.047059,178.0,170.0
2026-06-26,ACTIVEINFR,0.952381,170.0,178.5
2025-12-25,ACUTAAS,1.025162,1694.9,1653.3
2026-02-02,ACUTAAS,0.954405,1825.3,1912.5
2026-03-26,ACUTAAS,0.963598,2435.3,2527.3
2026-04-03,ACUTAAS,1.105156,2332.1,2110.2
2026-05-01,ACUTAAS,0.964651,2502.4,2594.1
2026-01-26,ADANIENSOL,1.137935,924.8,812.7
2026-02-02,ADANIENSOL,0.945183,845.75,894.8
2026-03-03,ADANIENSOL,1.040368,1011.55,972.3
2026-03-26,ADANIENSOL,0.976676,967.3,990.4
2026-03-31,ADANIENSOL,1.022569,956.0,934.9
2026-05-01,ADANIENSOL,1.056547,1418.15,1342.25
2026-05-28,ADANIENSOL,0.950133,1463.3,1540.1
2026-01-26,ADANIENT,1.119193,2086.4,1864.2
2026-02-02,ADANIENT,0.961592,1942.8,2020.4
2026-03-26,ADANIENT,0.963585,1817.9,1886.6
2026-03-31,ADANIENT,1.036502,1823.0,1758.8
2026-01-26,ADANIGREEN,1.17016,904.3,772.8
2026-02-02,ADANIGREEN,0.946615,806.8,852.3
2026-03-03,ADANIGREEN,1.048475,947.35,903.55
2026-03-31,ADANIGREEN,1.031726,832.5,806.9
2026-05-28,ADANIGREEN,0.978186,1457.4,1489.9
2026-01-26,ADANIPORTS,1.080862,1414.2,1308.4
2026-02-02,ADANIPORTS,0.947246,1344.9,1419.8
2026-03-03,ADANIPORTS,1.034483,1521.0,1470.3
2026-03-26,ADANIPORTS,0.976961,1344.2,1375.9
2026-01-26,ADANIPOWER,1.059868,140.92,132.96
2026-03-26,ADANIPOWER,0.976961,150.11,153.65
2026-03-31,ADANIPOWER,1.0232,153.92,150.43
2026-04-14,ADANIPOWER,0.969451,175.81,181.35
2025-12-25,ADDICTIVE,1.051793,132.0,125.5
2026-01-26,ADDICTIVE,1.046992,111.4,106.4
2026-02-02,ADDICTIVE,1.042184,105.0,100.75
2026-03-03,ADDICTIVE,1.065657,105.5,99.0
2026-03-26,ADDICTIVE,0.970525,67.5,69.55
2026-03-31,ADDICTIVE,1.111015,64.05,57.65
2026-04-14,ADDICTIVE,0.971057,82.2,84.65
2026-05-01,ADDICTIVE,1.052632,96.0,91.2
2026-05-28,ADDICTIVE,1.043243,77.2,74.0
2026-01-26,ADFFOODS,1.040671,183.72,176.54
2026-03-26,ADFFOODS,0.975812,163.79,167.85
2026-03-31,ADFFOODS,0.944431,157.89,167.18
2026-05-28,ADFFOODS,1.020533,275.85,270.3
2026-06-26,ADFFOODS,1.032612,310.3,300.5
2026-05-01,ADISOFT,0.799071,172.0,215.25
2026-05-28,ADISOFT,1.032732,200.35,194.0
2026-01-26,ADL,1.025581,70.16,68.41
2026-03-03,ADL,1.020068,69.13,67.77
2026-03-31,ADL,1.110815,58.34,52.52
2026-04-03,ADL,0.971034,59.0,60.76
2026-04-14,ADL,0.9579,70.08,73.16
2026-05-28,ADL,1.034248,77.61,75.04
2026-06-26,ADL,1.031378,70.34,68.2
2026-01-15,ADOR,1.025025,1028.1,1003.0
2026-01-26,ADOR,1.029432,1031.8,1002.3
2026-03-03,ADOR,1.025002,1053.6,1027.9
2026-03-31,ADOR,1.036105,909.7,878.0
2026-04-03,ADOR,1.028201,893.25,868.75
2026-04-14,ADOR,1.024078,893.15,872.15
2026-05-01,ADOR,1.025212,1106.05,1078.85
2026-01-26,ADROITINFO,1.02588,9.91,9.66
2026-02-02,ADROITINFO,1.022703,9.46,9.25
2026-03-03,ADROITINFO,1.066876,10.21,9.57
2026-04-14,ADROITINFO,1.034591,9.87,9.54
2026-06-26,ADROITINFO,1.047619,9.24,8.82
2026-01-26,ADSL,1.03149,123.82,120.04
2026-02-02,ADSL,1.138635,142.17,124.86
2026-03-03,ADSL,1.044218,117.84,112.85
2026-03-31,ADSL,1.052541,91.75,87.17
2026-01-26,ADVAIT,1.034216,1432.7,1385.3
2026-02-02,ADVAIT,0.961843,1446.9,1504.3
2026-03-03,ADVAIT,1.054676,1705.2,1616.8
2026-03-31,ADVAIT,1.042364,1761.7,1690.1
2026-04-03,ADVAIT,0.975849,1737.5,1780.5
2026-05-01,ADVAIT,1.040287,2101.9,2020.5
2026-06-26,ADVAIT,1.036884,2358.6,2274.7
2025-10-22,ADVANCE,0.952421,114.3,120.01
2025-11-05,ADVANCE,1.055594,137.28,130.05
2025-12-25,ADVANCE,0.966659,120.9,125.07
2026-01-26,ADVANCE,1.042757,133.89,128.4
2026-02-02,ADVANCE,0.966664,128.75,133.19
2026-03-03,ADVANCE,1.040393,121.83,117.1
2026-03-26,ADVANCE,0.929314,89.4,96.2
2026-03-31,ADVANCE,1.089336,92.55,84.96
2026-04-03,ADVANCE,0.959909,92.42,96.28
2026-01-26,ADVANIHOTR,0.96701,60.09,62.14
2026-03-31,ADVANIHOTR,1.021019,48.09,47.1
2026-01-26,ADVENTHTL,1.090216,191.66,175.8
2026-02-02,ADVENTHTL,1.022783,204.26,199.71
2026-03-03,ADVENTHTL,1.029696,193.83,188.24
2026-03-26,ADVENTHTL,0.975287,141.68,145.27
2026-03-31,ADVENTHTL,1.082727,135.46,125.11
2026-04-14,ADVENTHTL,0.976207,155.09,158.87
2026-05-28,ADVENTHTL,1.040244,146.82,141.14
2026-01-15,ADVENZYMES,1.028349,290.2,282.2
2026-02-02,ADVENZYMES,0.916442,272.0,296.8
2026-03-26,ADVENZYMES,0.978871,268.7,274.5
2026-03-31,ADVENZYMES,1.04152,265.9,255.3
2026-04-03,ADVENZYMES,0.977615,266.4,272.5
2026-05-01,ADVENZYMES,0.971383,337.75,347.7
2026-06-26,ADVENZYMES,1.059567,369.1,348.35
2026-02-02,AEGISLOG,0.956605,698.8,730.5
2026-03-31,AEGISLOG,1.0223,612.0,598.65
2026-04-03,AEGISLOG,1.024014,603.4,589.25
2026-04-14,AEGISLOG,1.023465,632.45,617.95
2026-06-26,AEGISLOG,0.931837,1062.9,1140.65
2026-01-26,AEGISVOPAK,1.020823,205.41,201.22
2026-02-02,AEGISVOPAK,1.034478,234.63,226.81
2026-03-03,AEGISVOPAK,1.053295,228.07,216.53
2026-03-31,AEGISVOPAK,1.063347,171.89,161.65
2026-05-01,AEGISVOPAK,1.026158,194.58,189.62
2026-03-31,AEPL,1.058613,14.81,13.99
2026-04-03,AEPL,1.025374,15.76,15.37
2026-04-14,AEPL,1.023425,19.66,19.21
2026-01-15,AEQUS,1.028476,141.58,137.66
2026-04-14,AEQUS,0.951679,143.97,151.28
2026-05-01,AEQUS,1.024221,192.4,187.85
2026-05-28,AEQUS,1.111094,211.63,190.47
2026-01-26,AEROENTER,1.080542,86.13,79.71
2026-02-02,AEROENTER,0.970555,77.46,79.81
2026-03-03,AEROENTER,1.039475,78.47,75.49
2026-03-26,AEROENTER,0.965407,66.14,68.51
2026-03-31,AEROENTER,1.023868,66.49,64.94
2026-04-03,AEROENTER,0.97578,69.7,71.43
2026-04-14,AEROENTER,0.978731,84.67,86.51
2026-05-01,AEROENTER,0.971502,90.68,93.34
2026-06-26,AEROENTER,0.974855,134.14,137.6
2025-10-22,AEROFLEX,0.97918,167.43,170.99
2025-11-05,AEROFLEX,1.038563,189.87,182.82
2026-01-26,AEROFLEX,1.042947,165.62,158.8
2026-03-03,AEROFLEX,1.040296,234.93,225.83
2026-06-26,AEROFLEX,1.027858,479.65,466.65
2025-10-22,AERON,0.971606,109.5,112.7
2025-11-05,AERON,1.0322,115.4,111.8
